event_id,start_year,end_year,country,alliance,casualties_mil_k,casualties_civ_k,military_personnel_k,front,total_casualties_k,casualty_ratio
5078,1941,1946,united_states,allies,1190190,433180,4883050,asia,1623370,0.26683996870707233
5079,1939,1946,soviet_union,allies,603990,1024170,1477750,eastern_front,1628160,0.6290352299528302
5080,1940,1946,canada,allies,572950,563190,3525560,european,1136140,0.4957047546957241
5081,1942,1946,poland,allies,946210,340910,2190050,european,1287120,0.26486263907017216
5082,1940,1945,united_kingdom,allies,655660,891150,1534710,north_africa,1546810,0.5761211784252752
5083,1941,1945,united_states,allies,421870,1019580,2067330,pacific,1441450,0.7073294252315376
5084,1942,1945,united_states,allies,175210,1132060,3190190,pacific,1307270,0.8659725993865077
5085,1941,1945,japan,axis,1341580,297060,4576930,european,1638640,0.18128447981252746
5086,1939,1946,china,allies,748360,18240,2354530,atlantic,766600,0.023793373336811897
5087,1940,1946,united_states,allies,1227220,355710,1784250,atlantic,1582930,0.22471619086125097
5088,1940,1946,china,allies,1120440,341950,270820,atlantic,1462390,0.2338295529920199
5089,1942,1946,soviet_union,allies,585350,491270,2849580,european,1076620,0.456307703739481
5090,1942,1946,soviet_union,allies,324220,233980,3910050,atlantic,558200,0.41916875671802223
5091,1941,1946,china,allies,697190,696430,1273310,pacific,1393620,0.49972732882708343
5092,1939,1946,united_kingdom,allies,635100,274480,287470,atlantic,909580,0.3017656500802568
5093,1941,1945,china,allies,1402030,380920,1011490,european,1782950,0.213645923890182
5094,1940,1945,france,allies,1223420,119710,2860820,european,1343130,0.08912763470401228
5095,1939,1946,canada,allies,733350,1149740,3713160,north_africa,1883090,0.6105603024815596
5096,1939,1946,france,allies,864780,992830,3642170,atlantic,1857610,0.5344663303922782
5097,1939,1946,china,allies,537460,978190,1336590,north_africa,1515650,0.6453930656813909
5098,1939,1946,germany,axis,1385190,1180070,2862210,north_africa,2565260,0.46001964713128496
5099,1939,1946,china,allies,455100,511970,2025670,pacific,967070,0.5294032489892149
5100,1942,1946,united_kingdom,allies,376880,850250,139320,atlantic,1227130,0.6928768753106843
5101,1942,1946,united_states,allies,1230360,581910,4086570,eastern_front,1812270,0.32109453889321127
5102,1939,1945,germany,axis,745870,940480,4030350,pacific,1686350,0.5577015447564266
5103,1939,1946,germany,axis,497450,950090,3524660,north_africa,1447540,0.6563480111085013
5104,1941,1946,china,allies,1398670,478220,2234630,european,1876890,0.25479383448150933
5105,1939,1945,poland,allies,505990,306410,3380660,european,812400,0.3771664204825209
5106,1939,1945,united_states,allies,1088680,475920,1195430,north_africa,1564600,0.30417998210405217
5107,1942,1945,germany,axis,266540,79610,949340,asia,346150,0.22998699985555396
5108,1942,1945,japan,axis,366600,1090500,4848310,pacific,1457100,0.7484043648342599
5109,1940,1946,france,allies,1124500,955120,999000,eastern_front,2079620,0.4592762139236976
5110,1940,1945,united_kingdom,allies,816360,901390,1446640,pacific,1717750,0.5247504002328628
5111,1939,1946,canada,allies,607570,545660,2711630,north_africa,1153230,0.4731579997051759
5112,1939,1945,italy,axis,136640,521350,1838450,atlantic,657990,0.7923372695633673
5113,1941,1946,china,allies,695260,1188410,2037010,atlantic,1883670,0.6309013786915967
5114,1939,1945,germany,axis,608000,294900,4166390,asia,902900,0.3266142429947945
5115,1939,1945,china,allies,1220130,1039869,135730,eastern_front,2259999,0.4601192301412523
5116,1942,1945,united_states,allies,1096770,491650,1986360,asia,1588420,0.30952141121365884
5117,1941,1946,united_kingdom,allies,297540,187910,804730,european,485450,0.38708414872798436
5118,1941,1946,france,allies,363150,1006410,2959650,pacific,1369560,0.7348418470165601
5119,1941,1946,germany,axis,7860,213780,874780,atlantic,221640,0.9645370871683812
5120,1942,1945,united_states,allies,56160,297630,990370,eastern_front,353790,0.8412617654540829
5121,1942,1945,china,allies,1064970,176120,2449320,north_africa,1241090,0.14190751677960503
5122,1942,1946,united_states,allies,448470,728710,4446900,asia,1177180,0.619030224774461
5123,1939,1946,china,allies,368080,455850,3729740,european,823930,0.5532630199167405
5124,1939,1946,united_kingdom,allies,1388500,418080,3458150,european,1806580,0.23142069545771568
5125,1940,1945,italy,axis,206910,571490,1797800,atlantic,778400,0.7341855087358684
5126,1940,1945,japan,axis,1005400,398250,4565230,asia,1403650,0.283724575214619
5127,1941,1945,soviet_union,allies,153340,1002800,4950310,pacific,1156140,0.8673690037538706
5128,1942,1945,france,allies,689220,787980,3186420,north_africa,1477200,0.5334281072298944
5129,1942,1945,soviet_union,allies,349110,105950,257600,eastern_front,455060,0.23282644046938866
5130,1940,1946,italy,axis,407700,811830,3398350,north_africa,1219530,0.6656908809131387
5131,1939,1946,canada,allies,1377280,1029800,2088920,pacific,2407080,0.42782126061452047
5132,1940,1945,italy,axis,288730,604220,815760,european,892950,0.6766560277731116
5133,1940,1945,canada,allies,985370,505810,611310,north_africa,1491180,0.3392011695435829
5134,1940,1945,italy,axis,1325020,627100,1551210,eastern_front,1952120,0.32124049751039896
5135,1940,1946,france,allies,292630,420970,865050,north_africa,713600,0.58992432735426
5136,1940,1945,germany,axis,1360110,374590,149340,atlantic,1734700,0.21593935550815704
5137,1941,1946,germany,axis,1307230,107010,4936260,pacific,1414240,0.07566608213598823
5138,1940,1946,united_kingdom,allies,1466870,779400,3953520,north_africa,2246270,0.3469752077889123
5139,1940,1946,canada,allies,873280,737140,283620,asia,1610420,0.45773152345350904
5140,1942,1945,germany,axis,1066880,794130,1544690,eastern_front,1861010,0.4267198994094605
5141,1940,1946,canada,allies,722690,1064210,338970,atlantic,1786900,0.5955621467345682
5142,1940,1946,japan,axis,879920,398430,1473570,asia,1278350,0.3116752063206477
5143,1942,1945,soviet_union,allies,1302120,591910,742610,north_africa,1894030,0.3125135293527558
5144,1939,1946,germany,axis,1425470,497490,1563630,eastern_front,1922960,0.2587105296001997
5145,1941,1946,france,allies,761130,1111120,2867210,north_africa,1872250,0.5934677527039658
5146,1940,1946,germany,axis,626520,39050,1962180,european,665570,0.05867151464158541
5147,1940,1946,soviet_union,allies,1400420,746490,3417910,atlantic,2146910,0.34770437512517993
5148,1939,1946,japan,axis,58590,515070,4603720,atlantic,573660,0.897866331973643
5149,1941,1945,france,allies,76170,372400,1009750,asia,448570,0.8301937267316138
5150,1940,1946,france,allies,469670,1071980,2693140,european,1541650,0.6953458956313041
5151,1940,1946,japan,axis,663980,427640,3063580,north_africa,1091620,0.39174804419120207
5152,1939,1946,germany,axis,1256290,986920,1763530,european,2243210,0.4399588090281338
5153,1942,1946,united_kingdom,allies,452580,747560,1966290,european,1200140,0.6228939957005016
5154,1939,1945,canada,allies,1450590,255040,2322740,north_africa,1705630,0.14952832677661626
5155,1941,1946,poland,allies,291100,803980,3726550,north_africa,1095080,0.7341746721700698
5156,1942,1945,united_states,allies,320550,594100,418390,pacific,914650,0.6495380746733723
5157,1942,1946,japan,axis,627600,285180,1467300,european,912780,0.3124301584171432
5158,1940,1945,italy,axis,303390,893110,433270,north_africa,1196500,0.7464354366903468
5159,1941,1946,italy,axis,1325160,1083410,4276790,eastern_front,2408570,0.4498146202933691
5160,1941,1946,japan,axis,1467290,988410,1018090,north_africa,2455700,0.40249623325324757
5161,1941,1945,united_kingdom,allies,1179480,715280,2682910,pacific,1894760,0.37750427494775063
5162,1941,1946,canada,allies,666650,1100,1595130,asia,667750,0.0016473230999625608
5163,1942,1946,canada,allies,791400,1061220,2313970,pacific,1852620,0.5728211937688247
5164,1942,1946,united_states,allies,1489900,903980,2730280,european,2393880,0.3776212675656257
5165,1942,1945,soviet_union,allies,153490,493320,705760,european,646810,0.7626969280004947
5166,1942,1946,germany,axis,737440,376900,3024320,atlantic,1114340,0.3382271120124917
5167,1940,1945,soviet_union,allies,1495210,479380,2784130,asia,1974590,0.24277444937936482
5168,1939,1946,united_states,allies,954940,675940,835360,eastern_front,1630880,0.41446335720592564
5169,1942,1946,italy,axis,45410,896540,3852920,pacific,941950,0.9517914963639259
5170,1942,1946,china,allies,368170,992070,2874490,atlantic,1360240,0.7293345292007293
5171,1939,1945,china,allies,656530,1124390,1109880,eastern_front,1780920,0.6313534577634032
5172,1940,1946,soviet_union,allies,1191390,941780,261920,north_africa,2133170,0.44149317682135036
5173,1942,1946,germany,axis,175580,349320,2822470,european,524900,0.6654981901314536
5174,1939,1946,united_kingdom,allies,692080,438950,3557450,asia,1131030,0.3880975747769732
5175,1939,1945,france,allies,610080,49510,1284120,european,659590,0.07506178080322624
5176,1941,1946,soviet_union,allies,569410,633690,1420950,pacific,1203100,0.5267143213365473
5177,1940,1945,italy,axis,578730,862760,985880,european,1441490,0.5985195873714004
5178,1939,1946,italy,axis,1337150,944390,3686780,eastern_front,2281540,0.4139265583772364
5179,1940,1945,japan,axis,1138180,1057850,2238040,north_africa,2196030,0.4817101770012249
5180,1941,1946,united_kingdom,allies,332680,267650,1808880,eastern_front,600330,0.44583812236603204
5181,1940,1946,germany,axis,741630,478250,3155480,eastern_front,1219880,0.3920467586975768
5182,1942,1946,united_states,allies,1397370,273170,4089900,european,1670540,0.16352197493026208
5183,1940,1946,japan,axis,963350,499840,2755930,atlantic,1463190,0.3416097704330948
5184,1942,1945,united_states,allies,680040,934700,4540260,pacific,1614740,0.5788548001535851
5185,1941,1945,china,allies,781510,334980,3243280,atlantic,1116490,0.3000295569149746
5186,1942,1945,france,allies,804390,309310,347880,asia,1113700,0.2777318847086289
5187,1939,1946,poland,allies,76530,995570,4410050,north_africa,1072100,0.9286167335136648
5188,1942,1946,canada,allies,330540,1151090,499450,pacific,1481630,0.7769078649865351
5189,1940,1946,united_kingdom,allies,1132760,476030,711500,european,1608790,0.2958931868049901
5190,1941,1946,united_kingdom,allies,871510,396030,3761460,pacific,1267540,0.31243984410748377
5191,1942,1946,france,allies,971890,54680,1843420,pacific,1026570,0.0532647554477532
5192,1940,1946,italy,axis,1249170,470940,4246660,european,1720110,0.27378481608734323
5193,1941,1945,germany,axis,412370,865070,822440,asia,1277440,0.6771903181362725
5194,1939,1946,italy,axis,594380,1117320,317840,north_africa,1711700,0.6527545714786469
5195,1942,1945,italy,axis,536820,1069990,3625330,pacific,1606810,0.6659094728063679
5196,1942,1945,poland,allies,749990,710750,3815830,pacific,1460740,0.48656845160671985
5197,1939,1946,china,allies,1231400,147250,4403020,asia,1378650,0.10680738403510681
5198,1940,1945,japan,axis,1263950,447350,2799110,pacific,1711300,0.2614094548004441
5199,1942,1945,canada,allies,998460,256380,771110,asia,1254840,0.20431290044945968
5200,1940,1946,italy,axis,1252480,84180,253360,eastern_front,1336660,0.06297787021381653
5201,1939,1946,italy,axis,1347260,345970,4019660,pacific,1693230,0.2043254608056791
5202,1940,1945,united_states,allies,703000,44260,1298980,eastern_front,747260,0.05922971924096031
5203,1939,1946,united_states,allies,540170,483700,2516140,atlantic,1023870,0.4724232568587809
5204,1939,1946,soviet_union,allies,688720,524200,4082080,atlantic,1212920,0.4321801932526465
5205,1941,1946,united_kingdom,allies,1354850,99550,4295360,north_africa,1454400,0.0684474697469747
5206,1941,1946,united_kingdom,allies,864980,272230,2128690,asia,1137210,0.23938410671731694
5207,1939,1946,canada,allies,1476830,587250,1262680,atlantic,2064080,0.2845093213441339
5208,1942,1945,japan,axis,1357440,196980,3969780,pacific,1554420,0.1267225074304242
5209,1939,1946,italy,axis,170330,689710,4877500,asia,860040,0.8019510720431607
5210,1939,1945,italy,axis,336220,113640,3967660,eastern_front,449860,0.25261192370959856
5211,1942,1945,soviet_union,allies,57500,1086790,235660,pacific,1144290,0.949750500310236
5212,1940,1945,united_states,allies,1420130,797470,2619370,asia,2217600,0.35960948773448775
5213,1940,1945,soviet_union,allies,1280240,302140,1899680,european,1582380,0.1909402292748897
5214,1939,1945,united_states,allies,235270,723710,4622060,european,958980,0.7546664164007592
5215,1940,1946,canada,allies,1094750,616250,436840,asia,1711000,0.3601694915254237
5216,1939,1946,soviet_union,allies,842230,281440,2387430,pacific,1123670,0.25046499417088647
5217,1941,1945,canada,allies,333650,50450,3071260,pacific,384100,0.13134600364488414
5218,1940,1945,france,allies,205060,126780,1650590,european,331840,0.3820515911282546
5219,1939,1946,poland,allies,786720,1019430,4712390,asia,1806150,0.5644215596711236
5220,1942,1946,united_kingdom,allies,553660,667730,820250,atlantic,1221390,0.5466967962730986
5221,1939,1946,united_states,allies,704930,428580,1933690,north_africa,1133510,0.37809988442978004
5222,1941,1945,united_states,allies,1365060,677570,830020,pacific,2042630,0.3317145053191229
5223,1942,1945,soviet_union,allies,787940,678040,2201670,asia,1465980,0.46251654183549573
5224,1942,1945,poland,allies,1249350,889430,460450,asia,2138780,0.41585857357933026
5225,1940,1945,germany,axis,741980,1102620,3074230,pacific,1844600,0.5977556109725686
5226,1939,1946,poland,allies,341680,857330,360130,asia,1199010,0.7150315677100274
5227,1941,1945,united_kingdom,allies,545530,531650,350030,pacific,1077180,0.49355725134146566
5228,1940,1945,china,allies,314350,473220,2486760,north_africa,787570,0.6008608758586539
5229,1942,1945,japan,axis,889410,906500,1120240,atlantic,1795910,0.5047580335317471
5230,1939,1945,china,allies,1306460,125590,4798330,pacific,1432050,0.08769945183478231
5231,1941,1945,united_kingdom,allies,1235260,522429,3191340,pacific,1757689,0.2972249356968155
5232,1942,1946,germany,axis,183560,910160,1838160,eastern_front,1093720,0.8321691109241853
5233,1939,1946,united_kingdom,allies,198050,334300,2098130,european,532350,0.6279703202780126
5234,1942,1945,china,allies,151530,291380,2183110,pacific,442910,0.6578763179878531
5235,1941,1945,poland,allies,671500,130120,2500560,asia,801620,0.16232129936877823
5236,1939,1945,japan,axis,931580,1050530,4797320,european,1982110,0.5300059028005509
5237,1939,1945,italy,axis,149900,700090,1437690,atlantic,849990,0.823644984058636
5238,1941,1945,united_kingdom,allies,729160,706960,2931340,asia,1436120,0.49227084087680695
5239,1942,1945,italy,axis,1432720,406630,990870,atlantic,1839350,0.22107266153804334
5240,1939,1945,japan,axis,1013500,117390,4487290,north_africa,1130890,0.10380319925014811
5241,1940,1945,united_kingdom,allies,368940,415780,3241670,asia,784720,0.5298450402691406
5242,1940,1945,canada,allies,878790,637870,3760220,atlantic,1516660,0.42057547505703324
5243,1939,1945,japan,axis,1365780,734330,3244070,atlantic,2100110,0.34966263671902903
5244,1940,1945,canada,allies,287450,47510,362050,pacific,334960,0.1418378313828517
5245,1939,1945,united_states,allies,368150,887930,2336110,pacific,1256080,0.7069056111075728
5246,1941,1945,united_states,allies,1218030,1143750,3960610,pacific,2361780,0.48427457256814777
5247,1940,1945,china,allies,1373190,585600,1779920,atlantic,1958790,0.2989600722895257
5248,1941,1945,japan,axis,904120,413990,3527060,atlantic,1318110,0.3140784911729674
5249,1942,1946,soviet_union,allies,722480,854370,1531470,european,1576850,0.5418207185211023
5250,1941,1946,poland,allies,761450,545920,4076120,north_africa,1307370,0.4175711543021486
5251,1942,1945,italy,axis,653450,590580,2388930,pacific,1244030,0.4747313167688882
5252,1939,1946,germany,axis,923380,1139550,4173649,european,2062930,0.552393925145303
5253,1942,1946,italy,axis,253150,817860,3974540,pacific,1071010,0.763634326476877
5254,1941,1945,germany,axis,1368730,427660,3925290,atlantic,1796390,0.23806634416802588
5255,1942,1945,united_states,allies,160630,1168650,604050,pacific,1329280,0.8791601468464131
5256,1940,1945,france,allies,671400,734320,3419870,european,1405720,0.5223799903252426
5257,1940,1946,soviet_union,allies,633820,581170,1402290,european,1214990,0.478333155005391
5258,1940,1945,france,allies,1265270,970470,1685790,european,2235740,0.4340710458282269
5259,1942,1946,germany,axis,350230,182330,3607170,pacific,532560,0.34236517951028994
5260,1940,1946,germany,axis,1324140,975910,4841980,atlantic,2300050,0.4242994717506141
5261,1942,1946,china,allies,138660,843440,2102430,north_africa,982100,0.8588127481926484
5262,1942,1945,france,allies,1052210,1101000,4239800,eastern_front,2153210,0.5113295962771861
5263,1940,1945,italy,axis,355840,223270,2069770,pacific,579110,0.3855398801609366
5264,1940,1945,japan,axis,686830,471310,1920100,pacific,1158140,0.4069542542352393
5265,1941,1945,canada,allies,1485170,1093180,2095699,atlantic,2578350,0.42398433106444045
5266,1942,1946,united_states,allies,590970,595780,3380030,european,1186750,0.5020265430798398
5267,1940,1946,japan,axis,1022150,256050,624140,european,1278200,0.20032076357377562
5268,1942,1945,poland,allies,298960,758240,4079140,north_africa,1057200,0.7172152856602346
5269,1941,1946,germany,axis,1472590,816700,302860,european,2289290,0.3567481620939243
5270,1939,1945,china,allies,1447230,727570,718600,atlantic,2174800,0.3345457053522163
5271,1939,1945,japan,axis,524159,428800,2968790,asia,952959,0.44996689259453976
5272,1939,1946,soviet_union,allies,49980,894530,2732240,eastern_front,944510,0.9470836730156378
5273,1939,1946,france,allies,437460,954420,3787650,atlantic,1391880,0.6857056642814036
5274,1941,1945,united_kingdom,allies,1108070,27710,208830,pacific,1135780,0.024397330468928842
5275,1942,1946,france,allies,30610,938480,1385410,pacific,969090,0.9684136664293306
5276,1940,1946,poland,allies,451730,726200,3601880,pacific,1177930,0.616505225268055
5277,1942,1946,italy,axis,1456620,860600,2069340,european,2317220,0.3713933074977775
5278,1940,1946,poland,allies,178470,1031349,4760770,european,1209819,0.852482065499054
5279,1942,1946,united_kingdom,allies,1242090,744330,2831920,eastern_front,1986420,0.3747092759839309
5280,1941,1946,germany,axis,1442460,134520,852030,european,1576980,0.08530228664916487
5281,1941,1946,united_states,allies,104310,342960,953390,eastern_front,447270,0.7667851633241666
5282,1942,1946,united_kingdom,allies,349190,161690,1806000,asia,510880,0.3164931099279674
5283,1939,1946,italy,axis,647570,1183470,3416160,atlantic,1831040,0.6463376004893394
5284,1942,1946,united_kingdom,allies,84760,181270,2891450,eastern_front,266030,0.6813893169943239
5285,1941,1946,canada,allies,662480,403460,3077450,pacific,1065940,0.37850160421787343
5286,1939,1946,canada,allies,816580,470020,4550820,atlantic,1286600,0.36531944660345095
5287,1939,1945,japan,axis,302300,75900,1990380,pacific,378200,0.2006874669487044
5288,1942,1945,japan,axis,362640,251750,3095040,pacific,614390,0.40975601816435814
5289,1939,1945,soviet_union,allies,405040,701080,4132040,european,1106120,0.6338191154666764
5290,1942,1946,italy,axis,590210,1086420,3880280,asia,1676630,0.6479783852131955
5291,1939,1945,united_states,allies,1349600,1092200,3618370,atlantic,2441800,0.44729298058809075
5292,1942,1946,italy,axis,1294330,378060,615160,eastern_front,1672390,0.2260597109525888
5293,1939,1945,france,allies,1231040,364110,2030550,pacific,1595150,0.2282606651412093
5294,1941,1945,canada,allies,1485680,923410,2231540,pacific,2409090,0.3833024087933618
5295,1941,1946,france,allies,536900,321490,2259860,atlantic,858390,0.3745267302741178
5296,1940,1945,japan,axis,295270,286200,622360,pacific,581470,0.49220080141709804
5297,1939,1946,germany,axis,1193980,819830,3473020,north_africa,2013810,0.4071039472442783
5298,1940,1946,japan,axis,267040,954340,4206880,north_africa,1221380,0.781362065859929
5299,1939,1946,united_states,allies,1342040,1121060,1573870,atlantic,2463100,0.4551418943607649
5300,1939,1945,soviet_union,allies,482140,1104930,2064110,asia,1587070,0.6962074766708463
5301,1940,1945,canada,allies,843370,804750,1544410,european,1648120,0.4882836201247482
5302,1941,1946,china,allies,392770,1165430,4656350,eastern_front,1558200,0.7479335130278526
5303,1940,1946,japan,axis,984190,994480,846570,pacific,1978670,0.5026002314686128
5304,1942,1946,japan,axis,1126940,1136360,646100,north_africa,2263300,0.5020810321212389
5305,1940,1945,china,allies,204700,846640,3424640,north_africa,1051340,0.8052960983126296
5306,1940,1945,italy,axis,918490,791840,1582770,pacific,1710330,0.462974981436331
5307,1941,1945,canada,allies,1096670,194790,3391700,european,1291460,0.15082929397735895
5308,1941,1946,united_kingdom,allies,708540,823810,3029790,asia,1532350,0.5376121643227723
5309,1939,1946,germany,axis,909610,603460,1108430,pacific,1513070,0.3988315147349429
5310,1942,1946,japan,axis,1187670,967370,899290,eastern_front,2155040,0.44888725963323184
5311,1941,1946,china,allies,228430,855760,1236780,pacific,1084190,0.7893081470959887
5312,1941,1946,united_states,allies,746980,689780,1341520,north_africa,1436760,0.48009410061527324
5313,1939,1945,france,allies,1242580,939370,1034740,eastern_front,2181950,0.43051857283622447
5314,1939,1946,germany,axis,534670,1132450,3588550,pacific,1667120,0.6792852344162388
5315,1939,1945,germany,axis,869830,265950,2127390,north_africa,1135780,0.23415626265650039
5316,1941,1945,united_kingdom,allies,1074540,607590,4511160,eastern_front,1682130,0.36120276078543273
5317,1939,1945,japan,axis,660540,541680,1978210,eastern_front,1202220,0.4505664520636822
5318,1939,1946,japan,axis,402860,433880,585640,asia,836740,0.5185362239166288
5319,1939,1945,soviet_union,allies,619550,757800,2997940,atlantic,1377350,0.5501869532072458
5320,1941,1945,soviet_union,allies,912460,892330,4739120,pacific,1804790,0.49442317388726664
5321,1940,1945,soviet_union,allies,303190,915190,961660,atlantic,1218380,0.7511531706035883
5322,1940,1945,poland,allies,165400,951580,2516430,atlantic,1116980,0.8519221472183924
5323,1939,1945,united_kingdom,allies,107950,888980,749220,atlantic,996930,0.8917175729489533
5324,1941,1946,soviet_union,allies,634660,106680,2445650,european,741340,0.14390158361885236
5325,1942,1945,united_kingdom,allies,1178300,377700,1675680,atlantic,1556000,0.24273778920308484
5326,1939,1945,germany,axis,1056310,1183590,4885620,pacific,2239900,0.5284119826777981
5327,1941,1945,italy,axis,722250,257860,2552580,atlantic,980110,0.2630929181418412
5328,1941,1946,canada,allies,156800,157480,2700170,european,314280,0.5010818378515973
5329,1939,1946,united_states,allies,318600,1140410,3389360,asia,1459010,0.7816327509749762
5330,1941,1946,united_states,allies,1484360,721780,929700,atlantic,2206140,0.3271687200268342
5331,1941,1945,canada,allies,1403950,1089480,813860,eastern_front,2493430,0.4369402790533522
5332,1942,1945,soviet_union,allies,998920,323800,2619720,north_africa,1322720,0.24479859683077296
5333,1941,1945,canada,allies,277590,231490,2561820,european,509080,0.45472224404808675
5334,1942,1946,japan,axis,297110,507690,3169480,north_africa,804800,0.6308275347912525
5335,1940,1945,italy,axis,212070,575890,4924460,north_africa,787960,0.730861972688969
5336,1939,1945,canada,allies,1321520,855550,2460400,north_africa,2177070,0.39298231108783827
5337,1941,1946,china,allies,1253910,351800,3971380,asia,1605710,0.21909311145848254
5338,1941,1945,china,allies,806240,104410,1555290,european,910650,0.11465436775929282
5339,1939,1946,canada,allies,667840,48320,524059,european,716160,0.06747095621090259
5340,1942,1946,poland,allies,858610,537250,2971940,asia,1395860,0.3848881693006462
5341,1939,1946,italy,axis,170550,960510,1167340,atlantic,1131060,0.8492122433823139
5342,1942,1945,japan,axis,5630,936240,4752580,eastern_front,941870,0.9940225296484653
5343,1940,1946,italy,axis,1156690,705320,4274680,north_africa,1862010,0.37879495813663727
5344,1941,1946,canada,allies,185970,921480,3205450,pacific,1107450,0.8320736827847758
5345,1940,1945,france,allies,89070,911220,3528650,atlantic,1000290,0.9109558228113847
5346,1941,1946,united_states,allies,906190,360470,1872850,pacific,1266660,0.28458307675303557
5347,1942,1945,france,allies,1256910,784380,3931760,eastern_front,2041290,0.3842570139470629
5348,1941,1945,united_kingdom,allies,1016260,497280,506800,atlantic,1513540,0.32855425030061974
5349,1942,1945,germany,axis,219910,1015780,4432670,eastern_front,1235690,0.8220346527041572
5350,1940,1945,united_kingdom,allies,414310,143430,2674180,atlantic,557740,0.25716283572991
5351,1940,1946,united_states,allies,392640,320180,3240740,north_africa,712820,0.449173704441514
5352,1942,1946,germany,axis,974440,375760,2094090,atlantic,1350200,0.27829951118352836
5353,1939,1946,china,allies,71580,965530,3583270,asia,1037110,0.9309812845310527
5354,1941,1946,japan,axis,1030990,958150,3958800,asia,1989140,0.48169057984857777
5355,1939,1945,france,allies,1014350,283270,4725420,north_africa,1297620,0.21829965629383025
5356,1942,1946,china,allies,884100,257860,1851130,north_africa,1141960,0.22580475673403622
5357,1942,1945,italy,axis,1126620,256170,3041720,atlantic,1382790,0.18525589568915019
5358,1941,1945,poland,allies,820530,1131430,2495470,north_africa,1951960,0.5796379024160331
5359,1939,1945,japan,axis,753000,191720,4522050,north_africa,944720,0.20293843678550258
5360,1940,1945,poland,allies,258070,177820,4527670,eastern_front,435890,0.4079469590951846
5361,1940,1946,china,allies,1474190,527040,921180,eastern_front,2001230,0.2633580348085927
5362,1942,1945,soviet_union,allies,833990,202310,4367720,north_africa,1036300,0.19522339090996815
5363,1940,1945,japan,axis,1088440,1029119,4985800,pacific,2117559,0.485993070322952
5364,1940,1946,canada,allies,1117460,855520,4018050,asia,1972980,0.4336181816338736
5365,1940,1946,poland,allies,770960,587350,1444930,european,1358310,0.4324123359174268
5366,1940,1946,germany,axis,112020,585150,3715330,atlantic,697170,0.8393218296828607
5367,1942,1946,china,allies,1184650,313570,4848650,european,1498220,0.20929503010238817
5368,1941,1946,canada,allies,1009480,1100110,1515780,atlantic,2109590,0.5214804772491337
5369,1939,1945,united_states,allies,1469460,1162550,136820,atlantic,2632010,0.44169665008871545
5370,1939,1946,poland,allies,1296110,289370,581500,asia,1585480,0.18251255140399122
5371,1939,1946,france,allies,1443740,391300,815430,pacific,1835040,0.2132378585752899
5372,1942,1945,china,allies,1308730,807800,2410050,north_africa,2116530,0.381662438047181
5373,1942,1946,united_states,allies,1006280,281470,3403420,north_africa,1287750,0.21857503397398564
5374,1942,1945,canada,allies,30750,872890,4238750,pacific,903640,0.9659709618874773
5375,1942,1945,japan,axis,1311970,763420,4347100,european,2075390,0.36784411604565886
5376,1941,1946,united_states,allies,492540,821940,1302480,eastern_front,1314480,0.6252966952711339
5377,1940,1945,united_kingdom,allies,676140,521169,2479540,eastern_front,1197309,0.4352836235257565
5378,1941,1946,france,allies,1042670,220360,501630,eastern_front,1263030,0.17446933168649992
5379,1940,1945,japan,axis,753930,65820,4715150,atlantic,819750,0.08029277218664227
5380,1941,1945,france,allies,671290,1122560,1429810,asia,1793850,0.6257825347715806
5381,1940,1946,italy,axis,190190,932330,4859700,pacific,1122520,0.830568720379147
5382,1940,1945,china,allies,278570,1134640,1101810,pacific,1413210,0.8028813835169578
5383,1942,1946,united_kingdom,allies,341820,845880,3517890,pacific,1187700,0.7122000505178075
5384,1942,1946,united_kingdom,allies,1154040,94880,2637640,eastern_front,1248920,0.07596963776703071
5385,1940,1946,germany,axis,542780,89280,4356790,european,632060,0.14125241274562542
5386,1940,1946,japan,axis,238170,1055240,2898540,pacific,1293410,0.8158588537277429
5387,1939,1945,canada,allies,133740,786220,4584600,eastern_front,919960,0.8546241140919171
5388,1941,1945,china,allies,473350,154400,3028280,atlantic,627750,0.24595778574273197
5389,1942,1945,poland,allies,187700,388810,4682600,european,576510,0.6744202182095714
5390,1939,1946,poland,allies,1203230,1196850,1562120,eastern_front,2400080,0.4986708776374121
5391,1939,1946,united_kingdom,allies,936050,932080,2555350,north_africa,1868130,0.4989374401139107
5392,1939,1946,canada,allies,1066170,293250,3159840,eastern_front,1359420,0.21571699695458357
5393,1940,1946,china,allies,654930,435440,1141250,european,1090370,0.39935067912726874
5394,1942,1946,france,allies,783820,361510,2883170,atlantic,1145330,0.3156382876550863
5395,1940,1946,poland,allies,214210,1172280,1116340,eastern_front,1386490,0.8455019509697149
5396,1940,1945,soviet_union,allies,1029130,798590,996010,atlantic,1827720,0.43693235287680826
5397,1941,1946,united_kingdom,allies,1437620,992010,119350,eastern_front,2429630,0.4082967365401316
5398,1939,1946,germany,axis,530380,131039,1161360,atlantic,661419,0.19811798572463143
5399,1939,1946,italy,axis,1340830,987760,2478110,asia,2328590,0.42418802794824334
5400,1942,1945,soviet_union,allies,723880,339270,2471220,asia,1063150,0.319117716220665
5401,1939,1946,canada,allies,1325110,1179230,4718310,asia,2504340,0.4708745617607833
5402,1939,1945,italy,axis,455970,326780,3007440,eastern_front,782750,0.4174768444586394
