event_id,start_year,end_year,country,alliance,casualties_mil_k,casualties_civ_k,military_personnel_k,front,total_casualties_k,casualty_ratio
4240,1917,1919,united_states,allied_powers,631.4,289.55,1621.68,air,920.95,0.5678987223126634
4241,1917,1919,russia,allied_powers,326.03,415.44,877.86,naval,741.47,0.8446335406556854
4242,1917,1918,russia,allied_powers,252.41,333.88,1443.09,western_front,586.29,0.4062740369623516
4243,1916,1918,france,allied_powers,127.97,181.04,1230.64,naval,309.01,0.2510969901839693
4244,1917,1919,united_states,allied_powers,727.39,396.48,1594.02,balkans,1123.87,0.7050538889098004
4245,1916,1918,united_kingdom,allied_powers,560.1,353.49,1557.33,africa,913.59,0.5866386700313999
4246,1916,1919,france,allied_powers,555.09,186.62,2278.82,western_front,741.71,0.3254798536084464
4247,1917,1919,austria-hungary,central_powers,212.13,229.33,916.35,middle_east,441.46,0.4817591531620014
4248,1914,1919,united_states,allied_powers,135.4,85.26,1316.38,air,220.66000000000005,0.1676263692854646
4249,1915,1918,germany,central_powers,10.99,276.4,1121.79,western_front,287.39,0.2561887697340857
4250,1917,1919,italy,allied_powers,227.68,144.57,1684.56,balkans,372.25,0.2209775846511849
4251,1914,1918,italy,allied_powers,50.14,241.82,2583.08,western_front,291.96,0.1130278582157734
4252,1916,1918,austria-hungary,central_powers,287.62,566.34,1049.22,italian_front,853.96,0.8138998494119442
4253,1916,1919,russia,allied_powers,721.73,343.3,1152.18,middle_east,1065.03,0.924360776961933
4254,1915,1918,belgium,allied_powers,285.83,350.49,1782.41,western_front,636.3199999999999,0.3569997924158863
4255,1917,1919,ottoman_empire,central_powers,370.67,67.63,2366.56,eastern_front,438.3,0.1852055303901021
4256,1916,1918,united_states,allied_powers,883.37,412.26,1754.82,eastern_front,1295.63,0.7383264380392291
4257,1915,1918,germany,central_powers,397.28,599.51,1582.36,middle_east,996.79,0.6299388255517075
4258,1915,1918,belgium,allied_powers,51.71,87.13,1532.25,western_front,138.84,0.0906118453255017
4259,1914,1918,germany,central_powers,48.98,421.17,1661.59,eastern_front,470.15,0.2829518714002853
4260,1916,1918,united_kingdom,allied_powers,786.63,326.4,2824.3,middle_east,1113.03,0.3940905711149665
4261,1914,1918,italy,allied_powers,459.8,183.98,1442.18,air,643.78,0.4463936540515053
4262,1915,1918,ottoman_empire,central_powers,526.39,599.56,853.03,western_front,1125.9499999999998,1.3199418543310315
4263,1914,1918,united_kingdom,allied_powers,355.86,225.3,1159.64,balkans,581.1600000000001,0.5011555310268704
4264,1914,1919,ottoman_empire,central_powers,436.75,534.84,677.64,africa,971.59,1.4337849005371583
4265,1914,1919,russia,allied_powers,137.62,340.39,1801.05,air,478.01,0.2654062907748258
4266,1914,1919,united_kingdom,allied_powers,410.56,543.96,852.37,western_front,954.52,1.119842321996316
4267,1915,1918,france,allied_powers,45.21,262.39,1278.77,eastern_front,307.6,0.2405436474111841
4268,1915,1918,united_kingdom,allied_powers,815.71,322.58,338.33,balkans,1138.29,3.3644370880501286
4269,1917,1918,ottoman_empire,central_powers,720.38,442.82,582.98,balkans,1163.2,1.9952657037977288
4270,1916,1919,belgium,allied_powers,373.12,319.12,2256.36,africa,692.24,0.3067950149798791
4271,1914,1919,belgium,allied_powers,295.54,499.39,2602.22,africa,794.9300000000001,0.305481473511079
4272,1916,1918,belgium,allied_powers,504.28,30.07,1468.61,africa,534.35,0.3638474475864934
4273,1914,1919,france,allied_powers,244.72,244.1,2671.38,eastern_front,488.82,0.1829840756462951
4274,1917,1918,ottoman_empire,central_powers,374.11,85.33,1216.84,western_front,459.44,0.377568127280497
4275,1916,1919,ottoman_empire,central_powers,448.37,481.7,1305.4,africa,930.07,0.7124789336601807
4276,1914,1918,austria-hungary,central_powers,210.46,481.36,351.73,balkans,691.82,1.966906433912376
4277,1917,1919,belgium,allied_powers,87.93,231.26,522.51,middle_east,319.19,0.6108782607031444
4278,1916,1918,russia,allied_powers,592.78,49.7,639.0,africa,642.48,1.005446009389671
4279,1914,1919,united_states,allied_powers,261.29,113.0,954.82,western_front,374.29,0.3920005864979787
4280,1915,1918,ottoman_empire,central_powers,549.52,583.24,1251.58,eastern_front,1132.76,0.9050639991051312
4281,1916,1919,russia,allied_powers,626.9,408.64,948.02,balkans,1035.54,1.0923187274530073
4282,1916,1918,serbia,allied_powers,137.18,377.26,357.84,air,514.44,1.4376257545271631
4283,1917,1919,france,allied_powers,808.49,444.59,824.5,western_front,1253.08,1.5198059429957549
4284,1914,1919,italy,allied_powers,526.94,569.49,421.82,middle_east,1096.43,2.599284054810109
4285,1917,1918,united_kingdom,allied_powers,866.56,507.02,307.03,middle_east,1373.58,4.473764778686122
4286,1917,1919,austria-hungary,central_powers,191.9,147.64,2082.83,eastern_front,339.54,0.1630185852902061
4287,1916,1919,ottoman_empire,central_powers,342.26,567.09,2981.51,eastern_front,909.35,0.3049964615245295
4288,1917,1919,serbia,allied_powers,182.24,43.49,1499.62,middle_east,225.73,0.1505247996159027
4289,1917,1918,france,allied_powers,813.35,61.45,1769.48,africa,874.8000000000001,0.4943825304609264
4290,1916,1919,russia,allied_powers,494.59,573.44,1427.65,balkans,1068.03,0.7481035267747697
4291,1914,1918,belgium,allied_powers,796.53,229.88,1645.59,middle_east,1026.41,0.6237337368360284
4292,1915,1918,united_states,allied_powers,709.09,434.22,1186.25,western_front,1143.31,0.9638018967334036
4293,1914,1918,austria-hungary,central_powers,642.17,75.06,1850.11,naval,717.23,0.3876688413121382
4294,1917,1918,united_kingdom,allied_powers,444.19,494.57,755.52,balkans,938.76,1.2425349428208383
4295,1915,1919,serbia,allied_powers,54.27,498.77,481.12,balkans,553.04,1.149484536082474
4296,1914,1919,italy,allied_powers,295.31,84.94,1284.06,air,380.25,0.2961310219148638
4297,1914,1919,russia,allied_powers,759.28,58.38,2047.29,balkans,817.66,0.399386506064114
4298,1916,1918,ottoman_empire,central_powers,643.8,366.23,1885.35,naval,1010.03,0.5357254621157875
4299,1914,1919,russia,allied_powers,825.26,232.36,318.83,eastern_front,1057.62,3.3171909795188657
4300,1914,1918,ottoman_empire,central_powers,645.75,584.09,2935.21,naval,1229.84,0.4189955744222731
4301,1915,1919,ottoman_empire,central_powers,486.48,387.73,1993.72,western_front,874.21,0.4384818329554802
4302,1915,1919,belgium,allied_powers,287.95,344.09,1133.48,air,632.04,0.5576101916222606
4303,1916,1918,united_states,allied_powers,159.17,162.83,1363.34,air,322.0,0.2361846641336717
4304,1914,1918,russia,allied_powers,170.14,294.53,1299.1,africa,464.67,0.3576860903702563
4305,1914,1918,france,allied_powers,202.83,456.22,2114.49,italian_front,659.0500000000001,0.3116827225477539
4306,1915,1919,austria-hungary,central_powers,663.65,129.08,2388.64,italian_front,792.73,0.3318750418648268
4307,1917,1919,belgium,allied_powers,506.17,76.75,494.54,balkans,582.9200000000001,1.17871152990658
4308,1915,1919,germany,central_powers,317.42,294.37,2056.82,balkans,611.79,0.2974445989440009
4309,1914,1919,united_states,allied_powers,866.27,285.76,996.63,italian_front,1152.03,1.155925468829957
4310,1914,1918,germany,central_powers,801.25,429.59,668.46,balkans,1230.84,1.8413068844807463
4311,1914,1919,russia,allied_powers,500.38,546.78,341.23,balkans,1047.16,3.068780587873281
4312,1915,1918,france,allied_powers,238.41,122.15,1450.68,naval,360.56,0.2485455096920065
4313,1914,1919,united_states,allied_powers,450.54,19.83,2497.34,air,470.37,0.1883484027004733
4314,1914,1918,belgium,allied_powers,168.4,543.87,2133.48,italian_front,712.27,0.3338536100643081
4315,1916,1919,russia,allied_powers,740.38,337.8,605.42,western_front,1078.18,1.7808793895147172
4316,1917,1918,belgium,allied_powers,319.25,204.77,456.06,italian_front,524.02,1.149015480419243
4317,1915,1919,russia,allied_powers,387.12,13.63,2043.92,western_front,400.75,0.1960693177815178
4318,1917,1918,united_states,allied_powers,393.53,562.83,2974.04,africa,956.36,0.3215693131228901
4319,1915,1918,belgium,allied_powers,246.31,71.07,741.72,eastern_front,317.38,0.4278973197432993
4320,1914,1918,france,allied_powers,303.83,296.92,2742.79,italian_front,600.75,0.219028799142479
4321,1915,1919,germany,central_powers,31.8,303.06,2454.07,balkans,334.86,0.1364508754843993
4322,1917,1919,france,allied_powers,347.3,548.31,225.15,middle_east,895.6099999999999,3.977836997557184
4323,1914,1919,russia,allied_powers,841.45,440.57,2069.01,middle_east,1282.02,0.6196296779619237
4324,1916,1919,france,allied_powers,839.09,408.35,2994.95,air,1247.44,0.4165144660177967
4325,1917,1918,serbia,allied_powers,547.5,593.2,2609.57,africa,1140.7,0.4371218246684319
4326,1915,1918,italy,allied_powers,667.87,101.71,2136.24,middle_east,769.58,0.3602497846683893
4327,1915,1918,austria-hungary,central_powers,588.3,523.74,2175.65,eastern_front,1112.04,0.5111300071243077
4328,1914,1919,united_kingdom,allied_powers,709.01,335.23,92.08,eastern_front,1044.24,11.34057341442224
4329,1917,1919,russia,allied_powers,229.94,533.46,556.69,italian_front,763.4000000000001,1.3713197650397888
4330,1916,1919,austria-hungary,central_powers,191.48,556.95,1223.62,balkans,748.4300000000001,0.6116523103577909
4331,1914,1919,germany,central_powers,605.75,557.5,2112.92,middle_east,1163.25,0.5505414308161217
4332,1915,1919,united_kingdom,allied_powers,89.01,388.69,351.21,naval,477.7,1.36015489308391
4333,1917,1919,germany,central_powers,36.17,482.62,54.72,eastern_front,518.79,9.480811403508772
4334,1917,1918,italy,allied_powers,748.09,411.93,1887.11,naval,1160.02,0.6147071447875323
4335,1915,1918,united_kingdom,allied_powers,603.97,210.5,651.21,eastern_front,814.47,1.2507025383516837
4336,1917,1918,united_states,allied_powers,829.01,330.43,581.21,middle_east,1159.44,1.9948727654376213
4337,1917,1918,italy,allied_powers,216.87,15.37,639.11,western_front,232.24,0.3633803257655176
4338,1917,1919,france,allied_powers,831.64,141.92,2772.76,air,973.56,0.3511158556817034
4339,1915,1919,germany,central_powers,590.75,118.9,1135.47,middle_east,709.65,0.6249834870141879
4340,1914,1918,russia,allied_powers,320.85,228.9,1060.72,middle_east,549.75,0.5182800362018252
4341,1915,1919,russia,allied_powers,76.04,556.71,1008.22,middle_east,632.75,0.6275912003332605
4342,1915,1918,russia,allied_powers,460.85,192.94,601.55,italian_front,653.79,1.0868423239963427
4343,1915,1919,united_states,allied_powers,284.44,144.32,1941.85,naval,428.76,0.2207997528130391
4344,1917,1918,united_kingdom,allied_powers,260.29,86.63,2792.41,naval,346.92,0.1242367703883026
4345,1915,1919,belgium,allied_powers,8.5,567.95,2675.42,middle_east,576.45,0.2154614976340163
4346,1915,1919,austria-hungary,central_powers,104.41,61.77,98.72,western_front,166.18,1.6833468395461912
4347,1917,1918,germany,central_powers,839.37,438.35,603.12,naval,1277.72,2.1185170447008885
4348,1916,1918,ottoman_empire,central_powers,583.44,460.8,1853.05,naval,1044.24,0.5635249993254364
4349,1917,1919,serbia,allied_powers,368.1,117.09,2682.34,italian_front,485.19000000000005,0.180883109523774
4350,1915,1919,united_states,allied_powers,154.74,570.02,2015.55,italian_front,724.76,0.3595842325916003
4351,1917,1918,serbia,allied_powers,771.54,211.42,959.18,middle_east,982.96,1.0247920098417398
4352,1917,1918,serbia,allied_powers,877.24,90.57,136.28,balkans,967.81,7.10162899911946
4353,1915,1919,france,allied_powers,701.03,452.12,1718.55,africa,1153.15,0.671001716563382
4354,1916,1918,italy,allied_powers,475.52,28.06,1664.13,balkans,503.58,0.3026085702439112
4355,1914,1918,austria-hungary,central_powers,663.3,490.98,2882.75,western_front,1154.28,0.4004093313676177
4356,1915,1919,germany,central_powers,786.07,375.38,2880.92,balkans,1161.45,0.4031524651847326
4357,1914,1918,united_states,allied_powers,133.3,27.9,653.73,italian_front,161.20000000000002,0.2465849815673137
4358,1915,1919,france,allied_powers,564.2,595.13,1768.56,eastern_front,1159.33,0.655522006604243
4359,1917,1918,ottoman_empire,central_powers,848.03,493.06,775.3,air,1341.09,1.7297691216303366
4360,1915,1918,italy,allied_powers,274.83,411.94,2398.93,naval,686.77,0.2862818006361169
4361,1915,1918,united_kingdom,allied_powers,475.52,186.0,2044.93,naval,661.52,0.3234927356926643
4362,1914,1919,germany,central_powers,463.03,38.24,79.79,italian_front,501.27,6.282366211304674
4363,1915,1918,serbia,allied_powers,105.46,593.96,2117.21,middle_east,699.4200000000001,0.3303498472045759
4364,1915,1918,united_states,allied_powers,514.74,204.19,2610.63,africa,718.9300000000001,0.275385634885066
4365,1915,1919,serbia,allied_powers,798.27,578.86,469.15,eastern_front,1377.13,2.935372482148567
4366,1914,1919,serbia,allied_powers,881.08,576.96,2436.29,eastern_front,1458.04,0.5984673417368211
4367,1916,1918,germany,central_powers,455.84,117.89,91.15,naval,573.73,6.294349972572682
4368,1916,1918,united_states,allied_powers,834.55,105.54,2566.43,western_front,940.09,0.366302607123514
4369,1916,1918,belgium,allied_powers,76.22,259.27,978.72,africa,335.49,0.3427844531633153
4370,1917,1919,ottoman_empire,central_powers,247.95,287.58,2478.15,middle_east,535.53,0.2161007202953816
4371,1914,1918,italy,allied_powers,695.36,554.27,2038.62,italian_front,1249.63,0.6129783873404558
4372,1916,1918,france,allied_powers,346.2,79.42,2309.42,eastern_front,425.62,0.1842973560461068
4373,1917,1918,austria-hungary,central_powers,484.53,509.54,2095.09,western_front,994.07,0.4744760368289667
4374,1914,1919,ottoman_empire,central_powers,129.43,57.5,1704.89,air,186.93,0.1096434374065189
4375,1916,1919,belgium,allied_powers,768.53,119.66,2865.35,air,888.1899999999999,0.3099760936709302
4376,1917,1918,united_kingdom,allied_powers,427.41,594.83,2970.08,africa,1022.24,0.3441792813661585
4377,1915,1918,france,allied_powers,754.89,104.03,1905.75,balkans,858.92,0.4506991997901088
4378,1914,1919,ottoman_empire,central_powers,418.53,376.26,925.18,middle_east,794.79,0.8590652629758534
4379,1916,1918,serbia,allied_powers,378.39,432.2,1846.73,western_front,810.5899999999999,0.4389325997844839
4380,1914,1919,france,allied_powers,179.1,26.75,127.67,eastern_front,205.85,1.6123599906007675
4381,1914,1919,ottoman_empire,central_powers,660.61,512.96,966.88,eastern_front,1173.5700000000002,1.2137700645374816
4382,1914,1919,belgium,allied_powers,461.19,320.96,1743.58,italian_front,782.15,0.4485885362300554
4383,1916,1919,italy,allied_powers,396.5,510.46,961.81,middle_east,906.96,0.9429721046776391
4384,1915,1919,germany,central_powers,636.74,349.95,1254.09,balkans,986.69,0.7867776634850769
4385,1914,1919,france,allied_powers,26.69,263.61,2111.33,italian_front,290.3,0.1374962701235714
4386,1917,1918,france,allied_powers,714.6,472.12,1749.09,air,1186.72,0.6784785231177356
4387,1914,1919,italy,allied_powers,80.43,537.77,518.86,air,618.2,1.1914581968160969
4388,1917,1919,italy,allied_powers,351.39,274.8,1038.75,eastern_front,626.19,0.6028303249097473
4389,1915,1918,france,allied_powers,620.2,11.11,1045.91,air,631.3100000000001,0.6035987800097523
4390,1916,1919,ottoman_empire,central_powers,326.03,522.9,454.88,air,848.93,1.8662724234963064
4391,1914,1918,serbia,allied_powers,581.41,321.54,2529.41,balkans,902.95,0.3569804816142895
4392,1915,1918,austria-hungary,central_powers,145.79,361.95,2013.05,middle_east,507.74,0.2522242368545242
4393,1915,1918,russia,allied_powers,811.02,326.71,2487.88,western_front,1137.73,0.4573090341977909
4394,1914,1918,ottoman_empire,central_powers,499.18,500.31,2763.62,balkans,999.49,0.3616597071956347
4395,1914,1919,united_kingdom,allied_powers,750.85,270.34,1490.91,naval,1021.19,0.6849440945462838
4396,1914,1918,austria-hungary,central_powers,174.42,362.98,250.6,air,537.4,2.1444533120510774
4397,1915,1919,ottoman_empire,central_powers,368.3,545.68,1273.25,middle_east,913.98,0.717832318869036
4398,1917,1918,italy,allied_powers,538.36,429.66,2059.21,air,968.02,0.4700928997042555
4399,1914,1919,belgium,allied_powers,656.28,403.13,831.11,middle_east,1059.41,1.2746928806054552
4400,1915,1919,italy,allied_powers,713.54,482.88,1443.8,air,1196.42,0.8286604792907606
4401,1915,1919,belgium,allied_powers,480.04,492.78,1187.09,middle_east,972.82,0.8194997851889916
4402,1914,1918,serbia,allied_powers,473.48,37.81,2766.83,balkans,511.29,0.1847927050089814
4403,1914,1918,russia,allied_powers,886.42,448.41,1660.19,middle_east,1334.83,0.8040224311675169
4404,1917,1918,belgium,allied_powers,618.91,118.01,1105.26,middle_east,736.92,0.6667390478258509
4405,1915,1919,united_kingdom,allied_powers,595.1,7.4,952.14,balkans,602.5,0.6327850946289412
4406,1916,1918,united_kingdom,allied_powers,290.37,575.01,1191.75,italian_front,865.38,0.7261422278162366
4407,1915,1918,serbia,allied_powers,69.31,522.29,1734.85,air,591.5999999999999,0.3410093091621753
4408,1917,1918,serbia,allied_powers,335.63,56.06,166.92,air,391.69,2.3465732087227416
4409,1916,1919,france,allied_powers,881.39,435.87,1805.5,naval,1317.26,0.7295818332871781
4410,1917,1919,united_kingdom,allied_powers,688.88,179.04,267.41,africa,867.92,3.2456527429789457
4411,1914,1919,united_states,allied_powers,390.99,481.27,2720.11,air,872.26,0.3206708552227667
4412,1917,1919,serbia,allied_powers,289.06,275.96,396.71,italian_front,565.02,1.4242645761387411
4413,1914,1919,russia,allied_powers,802.04,167.9,2942.11,italian_front,969.94,0.3296749611673255
4414,1917,1919,united_states,allied_powers,550.59,162.95,1158.88,africa,713.54,0.6157151732707441
4415,1915,1919,belgium,allied_powers,141.43,389.9,1706.58,eastern_front,531.3299999999999,0.311341982210034
4416,1917,1919,austria-hungary,central_powers,714.06,318.03,2046.4,africa,1032.09,0.504344214229867
4417,1916,1919,austria-hungary,central_powers,404.15,145.62,1188.46,eastern_front,549.77,0.4625902428352658
4418,1916,1918,germany,central_powers,600.66,294.58,2660.37,naval,895.24,0.3365095832534572
4419,1917,1919,austria-hungary,central_powers,247.09,336.09,1461.41,naval,583.18,0.3990529693925728
4420,1917,1918,united_kingdom,allied_powers,61.52,322.36,2565.07,air,383.88,0.1496567345140678
4421,1917,1918,united_states,allied_powers,657.65,105.24,77.03,naval,762.89,9.903803712839151
4422,1916,1919,france,allied_powers,189.11,463.09,1024.86,italian_front,652.2,0.6363796030677362
4423,1914,1919,germany,central_powers,264.47,43.51,2583.03,balkans,307.98,0.1192320646682384
4424,1917,1918,italy,allied_powers,828.73,152.45,2522.45,naval,981.18,0.3889789688596405
4425,1916,1918,united_kingdom,allied_powers,896.18,488.99,1037.58,naval,1385.17,1.3350006746467744
4426,1914,1918,italy,allied_powers,139.6,395.03,2219.91,middle_east,534.63,0.2408340878684271
4427,1915,1919,belgium,allied_powers,126.48,564.44,580.72,eastern_front,690.9200000000001,1.189764430362309
4428,1914,1918,france,allied_powers,541.08,31.37,2173.46,western_front,572.45,0.2633818887856229
4429,1916,1919,united_states,allied_powers,261.81,387.29,491.55,africa,649.1,1.3205167327840506
4430,1915,1918,ottoman_empire,central_powers,522.55,435.98,824.77,eastern_front,958.53,1.1621785467463657
4431,1914,1919,russia,allied_powers,520.29,469.07,2683.03,naval,989.36,0.3687472745366246
4432,1917,1918,russia,allied_powers,48.95,86.61,2748.56,air,135.56,0.0493203713944756
4433,1916,1918,ottoman_empire,central_powers,516.73,280.69,635.39,western_front,797.4200000000001,1.2550087347928045
4434,1917,1919,belgium,allied_powers,829.88,354.36,1524.11,naval,1184.24,0.7770042844676566
4435,1917,1918,belgium,allied_powers,717.23,412.56,176.49,eastern_front,1129.79,6.40143917502408
4436,1915,1918,germany,central_powers,35.22,574.56,268.26,eastern_front,609.78,2.2730932677253413
4437,1916,1918,belgium,allied_powers,29.81,174.75,369.11,balkans,204.56,0.5541979355747609
4438,1917,1918,united_states,allied_powers,335.24,368.89,2265.16,western_front,704.13,0.31085221353017
4439,1917,1918,austria-hungary,central_powers,459.02,172.52,524.26,air,631.54,1.2046312898180291
4440,1917,1919,united_kingdom,allied_powers,127.15,590.64,1657.04,balkans,717.79,0.4331760247187756
4441,1917,1919,italy,allied_powers,309.23,104.83,1881.86,balkans,414.06,0.2200269945692028
4442,1917,1918,russia,allied_powers,820.47,408.37,2643.82,italian_front,1228.84,0.4647971495790182
4443,1915,1918,united_states,allied_powers,108.42,67.09,2773.25,balkans,175.51,0.0632867574145857
4444,1917,1919,united_states,allied_powers,633.41,438.43,2172.93,western_front,1071.84,0.4932694564482058
4445,1916,1919,serbia,allied_powers,63.39,138.72,375.02,air,202.11,0.5389312569996267
4446,1915,1918,austria-hungary,central_powers,349.1,177.76,1824.09,western_front,526.86,0.2888344325115537
4447,1917,1919,france,allied_powers,720.48,9.23,2577.83,africa,729.71,0.2830714205358771
4448,1917,1918,germany,central_powers,315.63,503.15,1498.08,naval,818.78,0.5465529210723059
4449,1916,1918,germany,central_powers,495.27,263.6,529.0,eastern_front,758.87,1.4345368620037808
4450,1915,1919,serbia,allied_powers,38.63,389.37,2481.77,naval,428.0,0.1724575605313949
4451,1914,1919,russia,allied_powers,373.23,113.75,1033.27,middle_east,486.98,0.4712998538620109
4452,1914,1919,united_kingdom,allied_powers,484.29,84.43,427.09,western_front,568.72,1.3316162869652768
4453,1915,1918,ottoman_empire,central_powers,476.69,317.24,909.82,balkans,793.9300000000001,0.8726231562287046
4454,1914,1918,united_states,allied_powers,164.03,485.4,2482.1,eastern_front,649.43,0.2616453809274404
4455,1914,1919,ottoman_empire,central_powers,292.45,441.86,1568.95,balkans,734.31,0.4680263870741578
4456,1917,1918,russia,allied_powers,382.82,143.56,2962.66,italian_front,526.38,0.1776714169023782
4457,1916,1918,germany,central_powers,706.35,570.75,2802.86,naval,1277.1,0.4556417373682595
4458,1914,1919,ottoman_empire,central_powers,344.05,249.7,1427.09,middle_east,593.75,0.4160564505392092
4459,1914,1919,united_kingdom,allied_powers,5.54,542.45,89.86,italian_front,547.99,6.098263966169597
4460,1916,1918,united_states,allied_powers,16.5,285.08,1547.54,air,301.58,0.1948770306421804
4461,1916,1918,ottoman_empire,central_powers,578.34,85.2,2989.62,balkans,663.5400000000001,0.221947939871957
4462,1914,1919,united_states,allied_powers,364.98,277.36,2997.68,middle_east,642.34,0.214279042459502
4463,1914,1918,serbia,allied_powers,767.35,73.99,2696.78,western_front,841.34,0.3119794718145343
4464,1915,1918,belgium,allied_powers,77.63,34.13,1214.54,balkans,111.76,0.0920183773280418
4465,1916,1919,united_kingdom,allied_powers,433.35,299.22,1048.48,africa,732.57,0.6986971616053717
4466,1914,1918,united_states,allied_powers,599.1,322.73,860.12,italian_front,921.83,1.0717458029112217
4467,1914,1918,russia,allied_powers,330.82,592.79,2045.15,balkans,923.61,0.4516099063638363
4468,1915,1918,italy,allied_powers,42.29,282.23,2439.25,naval,324.52000000000004,0.1330408937173311
4469,1917,1918,ottoman_empire,central_powers,174.14,27.01,918.83,eastern_front,201.15,0.2189197131134159
4470,1917,1918,belgium,allied_powers,790.69,99.43,1961.67,eastern_front,890.1200000000001,0.4537562383071567
4471,1914,1919,france,allied_powers,390.86,492.54,81.52,western_front,883.4000000000001,10.836604514229638
4472,1914,1918,france,allied_powers,888.32,188.27,1320.78,italian_front,1076.59,0.8151168249064947
4473,1915,1918,russia,allied_powers,622.27,119.34,2875.42,air,741.61,0.2579136265310807
4474,1917,1918,united_states,allied_powers,582.46,327.51,692.94,naval,909.97,1.3132017202066557
4475,1917,1919,united_kingdom,allied_powers,728.48,460.81,2678.05,italian_front,1189.29,0.4440880491402326
4476,1916,1918,russia,allied_powers,481.7,398.49,2138.5,western_front,880.19,0.4115922375496844
4477,1915,1919,united_kingdom,allied_powers,466.44,505.77,906.27,middle_east,972.21,1.0727597735774108
4478,1915,1919,united_states,allied_powers,705.28,173.49,1515.27,italian_front,878.77,0.5799428484692497
4479,1914,1919,united_states,allied_powers,599.26,71.96,716.43,air,671.22,0.936895439889452
4480,1915,1919,austria-hungary,central_powers,410.05,596.64,361.18,eastern_front,1006.69,2.7872252062683427
4481,1914,1918,united_kingdom,allied_powers,205.67,35.86,2522.64,western_front,241.53,0.0957449338787936
4482,1914,1919,france,allied_powers,751.36,462.6,1733.62,western_front,1213.96,0.7002457285910407
4483,1914,1918,germany,central_powers,260.44,387.24,2146.51,air,647.6800000000001,0.3017363068422695
4484,1916,1919,belgium,allied_powers,186.52,238.61,1018.47,eastern_front,425.13,0.4174202480190874
4485,1914,1919,serbia,allied_powers,627.91,365.58,94.06,air,993.49,10.562300659153731
4486,1915,1919,france,allied_powers,423.63,381.22,2347.47,africa,804.85,0.342858481684537
4487,1917,1919,ottoman_empire,central_powers,759.68,523.45,2199.68,naval,1283.13,0.583325756473669
4488,1917,1919,austria-hungary,central_powers,660.27,223.01,1811.57,africa,883.28,0.487577074029709
4489,1917,1919,belgium,allied_powers,36.27,277.69,150.28,air,313.96,2.0891668884748467
4490,1915,1919,serbia,allied_powers,251.86,463.51,2089.08,balkans,715.37,0.3424330327225381
4491,1917,1919,united_states,allied_powers,580.65,327.0,2821.39,air,907.65,0.321703132144085
4492,1916,1918,russia,allied_powers,60.97,131.1,1932.66,eastern_front,192.07,0.0993811637846284
4493,1915,1918,serbia,allied_powers,300.97,451.23,2460.06,italian_front,752.2,0.3057649000430884
4494,1914,1918,united_states,allied_powers,658.99,435.51,2505.98,air,1094.5,0.4367552813669702
4495,1915,1918,russia,allied_powers,264.95,47.7,2488.58,africa,312.65,0.1256338956352618
4496,1916,1919,france,allied_powers,679.28,95.43,1848.46,air,774.71,0.4191110437878017
4497,1916,1918,united_kingdom,allied_powers,226.3,250.82,466.76,naval,477.12,1.0221955608878224
4498,1914,1919,united_kingdom,allied_powers,801.48,148.33,2549.16,italian_front,949.81,0.3725972477208178
4499,1914,1918,france,allied_powers,100.97,161.02,1034.16,eastern_front,261.99,0.2533360408447435
4500,1915,1918,belgium,allied_powers,495.74,401.16,115.94,air,896.9000000000001,7.73589787821287
4501,1917,1918,russia,allied_powers,346.93,520.89,1920.28,africa,867.8199999999999,0.4519236777969879
4502,1917,1919,ottoman_empire,central_powers,328.43,196.93,2429.38,eastern_front,525.36,0.2162527064518519
4503,1916,1919,austria-hungary,central_powers,79.33,393.7,1248.21,eastern_front,473.03,0.3789666802861697
4504,1915,1919,italy,allied_powers,50.0,562.38,822.63,middle_east,612.38,0.7444172957465689
4505,1914,1918,italy,allied_powers,358.46,276.89,2430.85,eastern_front,635.3499999999999,0.2613694798115885
4506,1917,1919,austria-hungary,central_powers,278.74,205.63,858.41,eastern_front,484.37,0.564264162812642
4507,1914,1919,united_kingdom,allied_powers,16.56,159.66,2892.21,balkans,176.22,0.0609291856400468
4508,1917,1918,ottoman_empire,central_powers,89.4,542.59,477.11,italian_front,631.99,1.3246211565467083
4509,1916,1918,austria-hungary,central_powers,869.41,159.54,1442.54,italian_front,1028.95,0.713290446018828
4510,1915,1918,serbia,allied_powers,894.44,515.36,755.45,africa,1409.8000000000002,1.8661724799788209
4511,1917,1918,germany,central_powers,386.22,294.01,2366.79,africa,680.23,0.2874061492570106
4512,1916,1918,united_kingdom,allied_powers,385.42,522.64,2286.55,italian_front,908.06,0.3971310489602239
4513,1915,1919,ottoman_empire,central_powers,513.9,296.39,1229.94,africa,810.29,0.6588044945281883
4514,1914,1918,serbia,allied_powers,214.19,567.59,2124.32,air,781.78,0.3680142351434812
4515,1915,1919,italy,allied_powers,317.65,100.96,2275.45,balkans,418.61,0.1839680063284185
4516,1916,1918,serbia,allied_powers,94.07,476.13,2012.13,middle_east,570.2,0.2833812924612227
4517,1915,1918,austria-hungary,central_powers,493.11,487.75,335.43,italian_front,980.86,2.9241868646215305
4518,1917,1918,austria-hungary,central_powers,790.46,85.34,2164.09,balkans,875.8000000000001,0.4046966623384425
4519,1915,1919,belgium,allied_powers,354.08,447.8,517.76,balkans,801.88,1.5487484548825712
4520,1915,1919,italy,allied_powers,7.68,155.27,884.95,middle_east,162.95000000000002,0.1841346968755297
